Category:1957_war_films,Paths_of_Glory|Bitter_Victory|Patrouille_de_choc|The_Bridge_on_the_River_Kwai|Hellcats_of_the_Navy|The_Enemy_Below|The_One_That_Got_Away_(1957_film)|Men_in_War|Ill_Met_by_Moonlight_(film)|The_Steel_Bayonet|Der_Stern_von_Afrika
Category:Psycho_(franchise)_films,Psycho_(1960_film)|Psycho_IV:_The_Beginning|Psycho_II_(film)|Psycho_III|Bates_Motel_(film)|Psycho_(1998_film)|Hitchcock_(film)
Category:1960s_horror_thriller_films,Psycho_(1960_film)|Peeping_Tom_(1960_film)|Homicidal|Dementia_13|Bloodlust!|Night_Tide|Hands_of_a_Stranger|Picture_Mommy_Dead|Pyro..._The_Thing_Without_a_Face|Macumba_Love|House_of_the_Damned_(1963_film)|The_Ghost_of_Sierra_de_Cobre|Repulsion_(film)|Berserk!|Children_of_the_Damned|Fanatic_(1965_film)|Museo_del_horror|The_Invasion_of_the_Vampires|The_Empire_of_Dracula
Category:Films_based_on_works_by_Robert_Bloch,Psycho_(1960_film)|Psycho_(1998_film)|The_Dead_Don't_Die_(1975_film)|The_House_That_Dripped_Blood|Torture_Garden_(film)|The_Skull|Asylum_(1972_horror_film)|Journey_to_Midnight|Three_Dangerous_Ladies
Category:1960s_slasher_films,Psycho_(1960_film)|Peeping_Tom_(1960_film)|Blood_and_Black_Lace|The_Murder_Clinic|Blood_Feast|Dementia_13|Color_Me_Blood_Red|Violent_Midnight|The_House_That_Screamed_(1969_film)|Twisted_Nerve|Berserk!
Category:LGBT-related_horror_thriller_films,Psycho_(1960_film)|Spiral_(2019_film)|The_Neon_Demon|Knife+Heart|Den_(film)|Psycho_(1998_film)|The_Forsaken_(film)|Horsemen_(film)|The_Roommate|Black_Swan_(film)|Red_State_(2011_film)|Julia_(2014_film)|The_Unwanted|The_Perfection|Kill_for_Me|The_Scary_of_Sixty-First|The_Skin_I_Live_In|In_a_Dark_Place|Dorian_Gray_(2009_film)
Category:Films_about_Air_Force_One,Independence_Day_(1996_film)|Escape_from_New_York|Air_Force_One_(film)|Air_Collision|Big_Game_(2014_film)|Bermuda_Tentacles|The_President's_Plane_Is_Missing_(film)|Air_Force_One_Is_Down
Category:Films_about_cyberwarfare,Independence_Day_(1996_film)|The_Face_of_Anonymous|Terminator_3:_Rise_of_the_Machines|Terminator_Genisys|Zero_Days|Terminator:_Dark_Fate
Category:French_survival_films,La_Grande_Illusion|Hunted_(2020_film)
Category:World_War_I_prisoner_of_war_films,La_Grande_Illusion|Two_Arabian_Knights|Surrender_(1931_film)|Barbed_Wire_(1927_film)|Captured!|Young_Eagles_(film)|Everything_Is_Thunder|Who_Goes_Next?|Homecoming_(1928_film)|Victoria_and_Her_Hussar_(1931_film)|Baruto_no_Gakuen|The_Woman_and_the_Stranger
Category:American_political_comedy-drama_films,Mr._Smith_Goes_to_Washington|The_Great_Dictator|The_American_President|Barcelona_(film)|The_Candidate_(1972_film)|The_Milagro_Beanfield_War|Spinning_Boris|The_Strawberry_Statement_(film)|Man_of_the_Year_(2006_film)|A_Stranger_in_Town_(1943_film)|First_Monday_in_October_(film)|Primary_Colors_(film)|Louisiana_Purchase_(film)|Swing_Vote_(2008_film)|Taking_Woodstock|Running_Mates_(2000_film)|Harry's_War_(1981_film)|Under_Western_Stars|Our_Brand_Is_Crisis_(2015_film)|Running_Mates_(1992_film)
Category:Films_about_the_mass_media_in_the_United_States,Mr._Smith_Goes_to_Washington|Blacklight_(film)|Citizen_Kane|The_Front_Runner_(film)
Category:1930s_political_films,Mr._Smith_Goes_to_Washington|Idiot's_Delight_(film)|Peace_on_Earth_(film)|Betty_Boop_for_President|Under_Western_Stars|First_Lady_(film)|The_President_Vanishes_(film)|What_Every_Woman_Knows_(1934_film)|Confidence_(1933_film)|Hitler's_Reign_of_Terror|No_Greater_Glory|Men_Must_Fight|Washington_Merry-Go-Round_(film)|A_Political_Party|Misère_au_Borinage|Urlaub_auf_Ehrenwort_(1938_film)
Category:1930s_political_drama_films,Mr._Smith_Goes_to_Washington|Under_Western_Stars|The_President_Vanishes_(film)|No_Greater_Glory|Washington_Merry-Go-Round_(film)
Category:1930s_political_comedy_films,Mr._Smith_Goes_to_Washington|Betty_Boop_for_President|Under_Western_Stars|What_Every_Woman_Knows_(1934_film)|Confidence_(1933_film)|A_Political_Party
Category:1930s_political_comedy-drama_films,Mr._Smith_Goes_to_Washington|Under_Western_Stars
Category:Films_set_in_shopping_malls,Dawn_of_the_Dead_(1978_film)|Beast_(2022_Indian_film)|The_Hot_Chick|Mallrats|Bad_Santa|Dawn_of_the_Dead_(2004_film)|Scenes_from_a_Mall|Chopping_Mall|Paul_Blart:_Mall_Cop|Observe_and_Report|Phantom_of_the_Mall:_Eric's_Revenge|The_Initiation_(film)|Paul_Blart:_Mall_Cop_2|Mall_(film)|Camera_Store|Valley_Girl_(2020_film)
Category:Films_shot_in_Kraków,Schindler's_List|Karol:_A_Man_Who_Became_Pope|24_(2016_film)|The_Double_Life_of_Veronique|Edges_of_the_Lord|Man_of_Marble|Szamanka|Katyń_(film)|Life_as_a_Fatal_Sexually_Transmitted_Disease|Vinci_(film)|Dark_Crimes|Remember_Your_Name|Pope_John_Paul_II_(miniseries)|The_Final_Journey|The_Grand_Budapest_Hotel|Have_No_Fear:_The_Life_of_Pope_John_Paul_II|Smolensk_(film)
Category:Films_set_in_Kraków,Schindler's_List|Ivan_the_Terrible_(1944_film)|Karol:_A_Man_Who_Became_Pope|The_Double_Life_of_Veronique|Edges_of_the_Lord|Man_of_Marble|Katyń_(film)|Life_as_a_Fatal_Sexually_Transmitted_Disease|Vinci_(film)|Dark_Crimes|Pope_John_Paul_II_(film)|Pope_John_Paul_II_(miniseries)|The_Final_Journey|Major_Whirlwind|Have_No_Fear:_The_Life_of_Pope_John_Paul_II
Category:Hellraiser_films,Hellraiser|Hellraiser_(2022_film)|Hellraiser:_Hellseeker|Hellbound:_Hellraiser_II|Hellraiser_III:_Hell_on_Earth|Hellraiser:_Bloodline|Hellraiser:_Inferno|Hellraiser:_Deader|Hellraiser:_Hellworld|Hellraiser:_Revelations|Hellraiser:_Judgment
Category:1940s_dance_films,Fantasia_(1940_film)|Vedhala_Ulagam|Pigs_in_a_Polka|Dancing_Romeo|Cavalcade_of_Dance|The_Red_Shoes_(1948_film)|Academia_El_Tango_Argentino
Category:Animated_films_about_magic,Fantasia_(1940_film)|Onward_(film)|The_Magician's_Elephant_(film)|The_Thief_and_the_Cobbler|The_House_of_Magic|The_Return_of_Jafar|Aladdin_(1992_Disney_film)|Tom_and_Jerry:_The_Magic_Ring|Yankee_Dood_It|The_Sword_in_the_Stone_(1963_film)|Rise_of_the_Guardians|Strange_Magic_(film)|Howl's_Moving_Castle_(film)|Ponyo|Dragon_Quest:_Your_Story|Raya_and_the_Last_Dragon|Secret_Magic_Control_Agency
Category:1940s_musical_fantasy_films,Fantasia_(1940_film)|The_Three_Caballeros|Dumbo|Pinocchio_(1940_film)|Cabin_in_the_Sky_(film)|The_Milky_Way_(1940_film)|A_Corny_Concerto|Where_Do_We_Go_from_Here?_(1945_film)|Boogie-Woogie_Dream|Cinderella_(1947_film)
Category:1930s_science_fiction_horror_films,Frankenstein_(1931_film)|Bride_of_Frankenstein|The_Invisible_Man_(1933_film)|The_Invisible_Ray_(1936_film)|Maniac_(1934_film)|The_Man_They_Could_Not_Hang|Island_of_Lost_Souls_(1932_film)|The_Vampire_Bat|The_Return_of_Doctor_X|The_Man_Who_Changed_His_Mind|Alraune_(1930_film)
Category:1932_horror_films,Freaks_(1932_film)|The_Mask_of_Fu_Manchu|Murders_in_the_Rue_Morgue_(1932_film)|Vampyr|The_Mummy_(1932_film)|White_Zombie_(film)|The_Old_Dark_House_(1932_film)|Creation_(unfinished_film)|Island_of_Lost_Souls_(1932_film)|Doctor_X_(film)|The_Monster_Walks|The_Most_Dangerous_Game_(1932_film)|Boo!_(1932_film)|Kongo_(1932_film)|Castle_Sinister|Unheimliche_Geschichten_(1932_film)
Category:Films_about_sideshow_performers,Freaks_(1932_film)|Wolf_Girl_(film)|The_Elephant_Man_(film)|Nightmare_Alley_(1947_film)|Fur_(film)|The_Unknown_(1927_film)|The_Funhouse|Freakshow_(film)|Cirque_du_Freak:_The_Vampire's_Assistant|Carny_(1980_film)|The_Show_(1927_film)|From_a_Whisper_to_a_Scream_(film)|The_Elephant_Man_(1982_film)|She_Freak|Santa_Sangre
Category:1990s_mockumentary_films,Man_Bites_Dog_(film)|Join_the_Flumeride|Das_Fest_des_Huhnes|Children_of_the_Revolution_(1996_film)|Waiting_for_Guffman|Drop_Dead_Gorgeous_(film)|Husbands_and_Wives|Fear_of_a_Black_Hat|Chi_Girl|Torrance_Rises|Man_of_the_Year_(1995_film)|20_Dates|Neurosia:_50_Years_of_Perversity|Forgotten_Silver|The_Candidate_(1998_film)|Bayaning_3rd_World|The_Forbidden_Quest
Category:Belgian_black_comedy_films,Man_Bites_Dog_(film)|In_the_Name_of_the_Son_(2012_film)|Death_by_Death
Category:Belgian_satirical_films,Man_Bites_Dog_(film)|Tarzoon:_Shame_of_the_Jungle|Snow_White:_The_Sequel|Reality_(2014_film)|Everybody's_Famous!|Camping_Cosmos|La_Vie_sexuelle_des_Belges_1950–1978|The_Wall_(1998_Belgian_film)
Category:1950s_political_drama_films,Salt_of_the_Earth_(1954_film)|Ashes_and_Diamonds_(film)|Friendly_Persuasion_(1956_film)|A_Face_in_the_Crowd_(film)|The_Turning_Point_(1952_film)|A_Lion_Is_in_the_Streets|The_Last_Hurrah_(1958_film)|The_Lawless|Furrows_(film)|La_tua_donna|The_Burmese_Harp_(1956_film)
Category:Films_set_in_mining_communities,Salt_of_the_Earth_(1954_film)|My_Bloody_Valentine_(film)|Snow_White_(upcoming_film)|Ghostbusters:_Afterlife|Snow_White_and_the_Seven_Dwarfs_(1937_film)|Coal_Miner's_Daughter_(film)|Scooby-Doo_2:_Monsters_Unleashed|October_Sky|The_Molly_Maguires_(film)|How_Green_Was_My_Valley_(film)|The_Corn_Is_Green_(1945_film)|My_Bloody_Valentine_3D|Billy_Elliot|Brassed_Off|Kes_(film)
Category:1950s_feminist_films,Salt_of_the_Earth_(1954_film)|Pelli_Chesi_Choodu|Pellinaati_Pramanalu|Penn_(film)|Edhir_Paradhathu|Aravalli_(film)|How_to_Marry_a_Millionaire|Johnny_Guitar|The_Opposite_Sex|Stella_(1955_film)|Swings_or_Roundabouts
Category:Films_about_Al_Capone,Scarface_(1932_film)|The_St._Valentine's_Day_Massacre_(film)|The_Untouchables_(film)|Capone_(1975_film)|Night_at_the_Museum:_Battle_of_the_Smithsonian|Al_Capone_(film)|The_Revenge_of_Al_Capone|Nitti:_The_Enforcer|Capone_(2020_film)|Sizzle_(1981_film)|Gangster_Land|Due_mafiosi_contro_Al_Capone
Category:Films_set_in_Odessa,Battleship_Potemkin|Deja_Vu_(1990_film)|The_Golden_Calf_(1968_film)|Battle_for_Sevastopol|What_Men_Talk_About
Category:Soviet_epic_films,Battleship_Potemkin|October:_Ten_Days_That_Shook_the_World|Alexander_Nevsky_(film)|Ivan_the_Terrible_(1944_film)|The_Great_Warrior_Skanderbeg|War_and_Peace_(film_series)|Ilya_Muromets_(film)|Sampo_(film)|Dauria_(film)|Sadko_(film)|The_Battle_of_Stalingrad_(film)|Eternal_Call
Category:Soviet_revolutionary_propaganda_films,Battleship_Potemkin|October:_Ten_Days_That_Shook_the_World|Strike_(1925_film)|The_Unforgettable_Year_1919|Lenin_in_October|I_Am_Cuba|The_End_of_St._Petersburg|Mother_(1926_film)|Storm_over_Asia_(1928_film)|A_Sixth_Part_of_the_World|The_Great_Dawn|In_Memory_of_Sergo_Ordzhonikidze|The_Man_with_the_Gun|Light_over_Russia|Stories_About_Lenin
Category:Films_shot_in_Odessa,Battleship_Potemkin|Deja_Vu_(1990_film)|Operation_Y_and_Shurik's_Other_Adventures|The_Golden_Calf_(1968_film)|Battle_for_Sevastopol|What_Men_Talk_About|A_Slave_of_Love|Locust_(film)|Man_with_a_Movie_Camera
Category:Films_about_the_1905_Russian_Revolution,Battleship_Potemkin|Exile_to_Siberia|Fiddler_on_the_Roof_(film)|The_Murder_of_General_Gryaznov
Category:Films_about_mutinies,Battleship_Potemkin|The_Caine_Mutiny_(film)|Amistad_(film)|Space_Mutiny|Crimson_Tide_(film)|Mutiny_on_the_Bounty_(1962_film)|Mutiny_(1952_film)|Many_Wars_Ago
Category:Films_about_Indian_slavery,Indiana_Jones_and_the_Temple_of_Doom|Aadujeevitham_(film)|Chatrapathi_(2005_film)|Vidheyan|Daasi_(1988_film)|Saptapadi_(1981_film)|Adimai_Penn|Gunday|Srimanthudu|Manjhi_–_The_Mountain_Man|K.G.F:_Chapter_1
Category:Films_about_child_abduction_in_India,Indiana_Jones_and_the_Temple_of_Doom|Ek_Ajnabee|Rickshawkaran|Tum_Haseen_Main_Jawaan|Sisindri|Kidnap_(2008_film)|Daddy_Cool_(2009_Malayalam_film)|Snehitaru|Jazbaa|Shivaay|Kshanam|Madaari|Baaghi_2|Sathya_(2017_Tamil_film)|Kavacham_(2018_film)|Darbar_(film)|Sold_(2014_film)
Category:1945_crime_drama_films,Scarlet_Street|Alone_in_the_Night_(film)|Detour_(1945_film)|Dillinger_(1945_film)|Fallen_Angel_(1945_film)|Mildred_Pierce_(film)|Follow_That_Woman|Escape_in_the_Fog|The_Spider_(1945_film)|The_Strange_Affair_of_Uncle_Harry|The_Brighton_Strangler|Black_Market_Babies|Jealousy_(1945_film)|Dangerous_Intruder
Category:1920s_avant-garde_and_experimental_films,Un_Chien_Andalou|The_Seashell_and_the_Clergyman|The_Life_and_Death_of_9413:_a_Hollywood_Extra|Berlin:_Symphony_of_a_Metropolis|Symphonie_diagonale|Rhythmus_21|A_Page_of_Madness|Man_with_a_Movie_Camera|In_Spring_(1929_film)|Opus_IV_(film)
Category:1972_romantic_drama_films,Last_Tango_in_Paris|Pakeezah|Amar_Prem|Do_Chor|Jawani_Diwani|Naa_Mechida_Huduga|Yaava_Janmada_Maitri|Mareyada_Deepavali|Pillaiyo_Pillai|Love_in_the_Afternoon_(1972_film)|La_prima_notte_di_quiete|Faustine_et_le_Bel_Été|Tears_of_Blood|The_Pebbles_of_Étretat|The_Triple_Echo|Flower_in_the_Rain|The_Dagger_(1972_film)|Featureless_Men
Category:1910s_Western_(genre)_comedy_films,Wild_and_Woolly_(1917_film)|Out_West_(1918_film)|Calamity_Anne's_Beauty|Roped|Chimmie_Fadden_Out_West|Algie_the_Miner|The_Knickerbocker_Buckaroo|When_the_Heart_Calls|The_Lamb_(1915_film)|The_Dawn_of_Understanding|The_Ups_and_Downs_(1914_film)|Rustling_a_Bride|Unclaimed_Goods|Two-Gun_Betty|Brass_Buttons|This_Hero_Stuff|Some_Liar|The_Red-Haired_Cupid|The_Clean-Up_(1917_film)
Category:1961_LGBT-related_films,Victim_(1961_film)|A_Taste_of_Honey_(film)|Boys_Beware|The_Children's_Hour_(film)
Category:Films_shot_in_Castilla–La_Mancha,Spartacus_(film)|Voy_a_pasármelo_bien_(film)|The_Three_Wise_Kings_vs_Santa|The_Ninth_Gate|The_Immortal_Story|Tristana_(film)|The_Trojan_Women_(film)|Take_My_Eyes|La_Tía_Tula|One_Word_from_You|The_Skin_I_Live_In|La_Celestina_(1996_film)|The_Kids_Are_Alright_(2021_film)|1000_Miles_from_Christmas|The_Perfect_Family_(2021_film)|Some_Time_Later|My_Prison_Yard
Category:Films_set_in_Capua,Spartacus_(film)|Sins_of_Rome
Category:1960_war_films,Spartacus_(film)|Austerlitz_(1960_film)|The_Last_Winter_(1960_film)|Higher_Principle|Exodus_(1960_film)|All_the_Young_Men|Hell_to_Eternity|The_Gallant_Hours|Sink_the_Bismarck!|The_Hunchback_of_Rome|Signal_Over_the_City|Sandesaya|Brandenburg_Division
Category:Films_shot_in_the_province_of_Guadalajara,Spartacus_(film)|Voy_a_pasármelo_bien_(film)|The_Immortal_Story|The_Trojan_Women_(film)|La_Tía_Tula|One_Word_from_You|La_Celestina_(1996_film)|1000_Miles_from_Christmas|The_Perfect_Family_(2021_film)|My_Prison_Yard
Category:Third_Servile_War_films,Spartacus_(film)|Sins_of_Rome
Category:1960_LGBT-related_films,Spartacus_(film)|Boulevard_(1960_film)|Oscar_Wilde_(film)
Category:Films_with_screenplays_by_Tennessee_Williams,Baby_Doll|A_Streetcar_Named_Desire_(1951_film)|The_Loss_of_a_Teardrop_Diamond|The_Fugitive_Kind|The_Rose_Tattoo_(film)|The_Glass_Menagerie_(1950_film)|Boom!_(film)
Category:1956_comedy-drama_films,Baby_Doll|La_Traversée_de_Paris_(film)|Toute_la_ville_accuse|The_Virtuous_Bigamist|The_Swan_(1956_film)|Bus_Stop_(1956_film)|The_Catered_Affair|På_solsiden|Noi_siamo_le_colonne|Sudden_Rain_(1956_film)|Forest_Liesel
Category:Greek_romance_films,Never_on_Sunday|Fovou_tous_Ellines|My_Life_in_Ruins|Peppermint_(1999_film)|Paradise_(2011_film)|Little_England_(film)|Daphnis_and_Chloe_(film)|The_She-Wolf_(1951_film)|The_Song_of_Pain|We_Have_to_Marry_Them_Off|The_Beauty_from_Peran
Category:Films_about_prostitution_in_Greece,Never_on_Sunday|White_Slave_Traffic|From_the_Edge_of_the_City|The_Zero_Years|Days_of_'36|Hardcore_(2004_film)
Category:Greek_romantic_comedy_films,Never_on_Sunday|Fovou_tous_Ellines|My_Life_in_Ruins|Peppermint_(1999_film)|We_Have_to_Marry_Them_Off
Category:Greek_multilingual_films,Never_on_Sunday|A_Touch_of_Spice|God_Loves_Caviar|Phaedra_(film)|Zorba_the_Greek_(film)|The_Rehearsal_(1974_film)|A_Dream_of_Passion|The_Beauty_from_Peran
Category:1930s_avant-garde_and_experimental_films,L'Age_d'Or|From_Saturday_to_Sunday|Aimless_Walk|A_Bronx_Morning|Borderline_(1930_film)|A_Colour_Box|Limite
Category:1930_comedy-drama_films,L'Age_d'Or|Min_and_Bill|Mysterious_Mr._Parkes|The_Virtuous_Sin|Tom_Sawyer_(1930_film)|Rain_or_Shine_(film)|A_Soldier's_Plaything|Slightly_Scarlet_(1930_film)|Let_Us_Be_Gay|She_Got_What_She_Wanted|Sweet_Mama_(film)|Hot_Curves|Around_the_Corner|Second_Honeymoon_(1930_film)|Big_Money_(film)|The_Blue_Angel|The_Old_Song
Category:Films_based_on_works_by_the_Marquis_de_Sade,L'Age_d'Or|Vice_and_Virtue|Marquis_(film)|Lunacy_(film)|Cruel_Passion|Marquis_de_Sade:_Justine|Eugénie_de_Sade|Eugenie…_The_Story_of_Her_Journey_into_Perversion
Category:1970s_historical_musical_films,Cabaret_(1972_film)|31_June|How_Czar_Peter_the_Great_Married_Off_His_Moor|Song_of_Norway_(film)|1776_(film)|The_Great_Waltz_(1972_film)|Mister_Quilp|Die_Fledermaus_(1979_film)|The_Count_of_Luxemburg_(1972_film)
Category:1972_LGBT-related_films,Cabaret_(1972_film)|Pink_Flamingos|The_Canterbury_Tales_(film)|Pete_'n'_Tillie|Heat_(1972_film)|That_Certain_Summer|Love_Me_Deadly|Play_It_as_It_Lays_(film)|Miss_Leslie's_Dolls|Bijou_(film)|Tombs_of_the_Blind_Dead|The_Blood_Spattered_Bride|My_Dearest_Senorita|Virgin_Witch|Zee_and_Co.|I_Want_What_I_Want_(film)|Our_Miss_Fred|Female_Prisoner_701:_Scorpion|Female_Convict_Scorpion:_Jailhouse_41|The_Bitter_Tears_of_Petra_von_Kant
Category:Films_set_in_cabarets,Cabaret_(1972_film)|French_Cancan|A_Night_at_the_Moulin_Rouge|Moulin_Rouge!|Blonde_Venus|The_Blue_Angel_(1959_film)|Moulin_Rouge_(1952_film)|Moulin_Rouge_(1928_film)|The_Blue_Angel
Category:Films_set_in_Buffalo_New_York,Bruce_Almighty|Buffalo_'66|Stepping_Out_(1991_film)|Buffaloed
Category:2003_fantasy_films,Bruce_Almighty|Kaena:_The_Prophecy|Riverworld_(2003_film)|Bionicle:_Mask_of_Light|The_Lord_of_the_Rings:_The_Return_of_the_King|Piglet's_Big_Movie|Lara_Croft:_Tomb_Raider_–_The_Cradle_of_Life|Looney_Tunes:_Back_in_Action|Freaky_Friday_(2003_film)|The_Cat_in_the_Hat_(film)|Mermaids_(2003_film)|Mickey's_PhilharMagic
Category:Films_about_God,Bruce_Almighty|OMG_–_Oh_My_God!|Gopala_Gopala_(2015_film)|Mukunda_Murari|The_Man_Who_Sued_God|The_Ten_Commandments_(1956_film)|Commandments_(film)|Two_of_a_Kind_(1983_film)|Urge_(film)|Break_Every_Chain_(film)|The_Acid_House_(film)|God_on_Trial|Adam_(1992_film)|God_Is_Brazilian
Category:2002_multilingual_films,Irréversible|Ararat_(film)|My_Name_Is_Tanino|123_(film)|Heaven_(2002_film)|L'Auberge_Espagnole|Terra_incognita_(2002_film)|Lilya_4-ever|Elina:_As_If_I_Wasn't_There|Year_of_the_Devil|Double_Vision_(2002_film)|Ash_Wednesday_(2002_film)|Kedma_(film)|So_Close_(film)|Forget_Baghdad:_Jews_and_Arabs_–_The_Iraqi_Connection|Bungalow_(film)|Rachida|The_Magic_Box_(2002_film)|Abouna_(film)
Category:Improvised_films,Irréversible|Climax_(2018_film)|Best_in_Show_(film)|Blue_Valentine_(film)|Like_Crazy|Coherence_(film)|10_Attitudes
Category:French_mystery_drama_films,Irréversible|Mulholland_Drive_(film)|La_Moustache|Monsieur_Klein|Death_and_the_Maiden_(film)|In_the_Electric_Mist|Innocence_(2004_film)|Successive_Slidings_of_Pleasure|Come_Dance_with_Me_(1959_film)|Waiting_for_You_(film)|A_King_Without_Distraction|It_Happened_at_the_Inn|The_Unknown_Girl|Personal_Shopper|The_End_(2016_film)
Category:1972_independent_films,Pink_Flamingos|Sisters_(1972_film)|Junior_Bonner|Fritz_the_Cat_(film)|The_War_Between_Men_and_Women|Ripped_Off|Angels'_Wild_Women|Three_on_a_Meathook|Hot_Dogs_for_Gauguin|Neither_by_Day_nor_by_Night|Santa_and_the_Ice_Cream_Bunny|Frenzy|Four_Dimensions_of_Greta|Days_of_'36|This_Tiny_World
Category:Films_about_Vladimir_Lenin,October:_Ten_Days_That_Shook_the_World|Amar_Lenin|Lenin_in_Paris|Lenin_in_1918|A_Mother's_Heart|Taurus_(2001_film)|Lenin_in_October|Three_Songs_About_Lenin|Lenin_in_Poland|The_Great_Dawn|Moscow_in_October|Trust_(1976_film)|The_Communist_(film)|The_Man_with_the_Gun|Light_over_Russia|Stories_About_Lenin|Red_Square_(film)|Lenin_vivo
Category:Interracial_pornographic_films,Behind_the_Green_Door|Le_ménage_moderne_de_Madame_Butterfly|Hot_Summer_in_the_City|Behind_the_Green_Door:_the_Sequel|Niggas'_Revenge|Sex_World|Snoop_Dogg's_Doggystyle|Traci_Takes_Tokyo|Snoop_Dogg's_Hustlaz:_Diary_of_a_Pimp|Black_Throat|Let_Me_Tell_Ya_'bout_Black_Chicks|Let_Me_Tell_Ya_'bout_White_Chicks
Category:Northern_Crusades_films,Alexander_Nevsky_(film)|The_Pagan_King|Northern_Crusades_(film)|Baltic_Tribes_(film)
Category:1950s_LGBT-related_films,Un_chant_d'amour|Different_from_You_and_Me|Olivia_(1951_film)|Mädchen_in_Uniform_(1958_film)|Come_Dance_with_Me_(1959_film)|Girl_with_Hyacinths|Glen_or_Glenda|Some_Like_It_Hot|Calamity_Jane_(film)|Bugs'_Bonnets|Tea_and_Sympathy_(film)|Napoleon_Bunny-Part|Miss_Hanafi
Category:1996_action_comedy_films,From_Dusk_till_Dawn|Annavra_Makkalu|Bulletproof_(1996_film)|Beavis_and_Butt-Head_Do_America|Underworld_(1996_film)|God_of_Gamblers_3:_The_Early_Stage|Peanuts_(1996_film)
Category:Films_based_on_works_by_Aldous_Huxley,The_Devils_(film)|Brave_New_World_(1998_film)|A_Woman's_Vengeance|Brave_New_World_(1980_film)|Prelude_to_Fame|Il_piccolo_Archimede
Category:Films_about_the_ten_plagues_of_Egypt,The_Prince_of_Egypt|The_Exodus_Decoded|Exodus:_Gods_and_Kings|The_Ten_Commandments_(1956_film)|The_Reaping|Seder-Masochism|The_Abominable_Dr._Phibes|Exodus_(2007_British_film)|Patterns_of_Evidence
Category:Animated_films_about_brothers,The_Prince_of_Egypt|Onward_(film)|Untitled_Mario_film|Brother_Bear|Doggone_Cats|Big_Hero_6_(film)|We_Bare_Bears:_The_Movie|Hello_World_(film)
Category:1998_musical_films,The_Prince_of_Egypt|The_Lion_King_II:_Simba's_Pride|The_Swan_Princess_III:_The_Mystery_of_the_Enchanted_Treasure
Category:Films_based_on_the_Book_of_Exodus,The_Prince_of_Egypt|The_Ten_Commandments_(1923_film)|The_Exodus_Decoded|Moses_und_Aron_(film)|Exodus:_Gods_and_Kings|The_Moon_of_Israel|The_Ten_Commandments_(1956_film)|The_Reaping|The_Ten_Commandments_(2007_film)|Seder-Masochism|The_Life_of_Moses|The_Abominable_Dr._Phibes|Moses_the_Lawgiver|Exodus_(2007_British_film)|The_Ten_Commandments_(1945_film)|The_Ten_Commandments:_The_Movie|Patterns_of_Evidence|The_Ten_Commandments_(miniseries)
Category:Films_set_in_the_13th_century_BC,The_Prince_of_Egypt|The_Ten_Commandments_(1923_film)|Veeram_(2016_film)|Exodus:_Gods_and_Kings|The_Moon_of_Israel|The_Ten_Commandments_(1956_film)|The_Mummy_(1999_film)|The_Ten_Commandments_(2007_film)|In_the_Beginning_(miniseries)|Moses_the_Lawgiver|The_Ten_Commandments_(miniseries)
